"gbif_key","occurrence_id_original","inat_observation_id"
"2423123012","https://www.inaturalist.org/observations/32923662","32923662"
"2423123474","https://www.inaturalist.org/observations/32923529","32923529"
"2423124344","https://www.inaturalist.org/observations/32923553","32923553"
"2423124725","https://www.inaturalist.org/observations/32923399","32923399"
"2423125410","https://www.inaturalist.org/observations/32923420","32923420"
"2423125701","https://www.inaturalist.org/observations/32923579","32923579"
"2423125703","https://www.inaturalist.org/observations/32923593","32923593"
"2423126018","https://www.inaturalist.org/observations/32923495","32923495"
"2563462981","https://www.inaturalist.org/observations/32923625","32923625"
"3456579853","https://www.inaturalist.org/observations/105245614","105245614"
"3456840505","https://www.inaturalist.org/observations/103262186","103262186"
"3457037469","https://www.inaturalist.org/observations/105286376","105286376"
"3466084946","https://www.inaturalist.org/observations/105440158","105440158"
"3747279106","https://www.inaturalist.org/observations/109191943","109191943"
"3772620050","https://www.inaturalist.org/observations/113994518","113994518"
"6413049551","https://www.inaturalist.org/observations/372547945","372547945"
"6398768857","https://www.inaturalist.org/observations/369566392","369566392"
"5088112100","https://www.inaturalist.org/observations/265816589","265816589"
"4145762704","https://www.inaturalist.org/observations/170801489","170801489"
"4153398609","https://www.inaturalist.org/observations/170801501","170801501"
"4919421711","https://www.inaturalist.org/observations/232083438","232083438"
"1950019017","https://www.inaturalist.org/observations/18966818","18966818"
"2028517157","https://www.inaturalist.org/observations/21466928","21466928"
"2028517201","https://www.inaturalist.org/observations/21466924","21466924"
"4011782410","https://www.inaturalist.org/observations/145758332","145758332"
"2634448591","https://www.inaturalist.org/observations/47945546","47945546"
"5938120888","https://www.inaturalist.org/observations/333168911","333168911"
"6452397373","https://www.inaturalist.org/observations/383065052","383065052"
"5897830964","https://www.inaturalist.org/observations/273963597","273963597"
"6320224556","https://www.inaturalist.org/observations/147577402","147577402"
"5932313540","https://www.inaturalist.org/observations/139639820","139639820"
"3994247850","https://www.inaturalist.org/observations/143979062","143979062"
"3383876319","https://www.inaturalist.org/observations/8732642","8732642"
"6274172960","https://www.inaturalist.org/observations/271125321","271125321"
"6162763975","https://www.inaturalist.org/observations/339783885","339783885"
"6162776457","https://www.inaturalist.org/observations/339783880","339783880"
"6162793138","https://www.inaturalist.org/observations/339783895","339783895"
"6162856356","https://www.inaturalist.org/observations/339783891","339783891"
"6162892715","https://www.inaturalist.org/observations/339783907","339783907"
"6162899168","https://www.inaturalist.org/observations/339783878","339783878"
"6162923401","https://www.inaturalist.org/observations/339783906","339783906"
"6163041572","https://www.inaturalist.org/observations/339783914","339783914"
"6163187437","https://www.inaturalist.org/observations/339783904","339783904"
"6171228216","https://www.inaturalist.org/observations/339783896","339783896"
"6171362152","https://www.inaturalist.org/observations/339783912","339783912"
"6321240578","https://www.inaturalist.org/observations/339783887","339783887"
